trial_index_0based,masterordering_1based,subjectim_slot_1based,nsd_image_id_0based,nsd_image_id_1based,split,shared1000,subject1,coco_id,coco_split
2718,3176,3176,34199,34200,train,False,True,104542,train2017
2719,3757,3757,53358,53359,train,False,True,442016,train2017
2720,9100,9100,58902,58903,train,False,True,463432,train2017
2721,2734,2734,29418,29419,train,False,True,515823,train2017
2722,3482,3482,16649,16650,train,False,True,303485,train2017
2723,1557,1557,2271,2272,train,False,True,227478,val2017
2724,3744,3744,5773,5774,train,False,True,8644,train2017
2725,1155,1155,21186,21187,train,False,True,317310,train2017
2726,2315,2315,32555,32556,train,False,True,98213,train2017
2727,3241,3241,13980,13981,train,False,True,295321,train2017
2728,2075,2075,66009,66010,train,False,True,490725,train2017
2729,215,215,17549,17550,test,True,True,306249,train2017
2730,3665,3665,7223,7224,train,False,True,537461,train2017
2731,2593,2593,57444,57445,train,False,True,457796,train2017
2732,4379,4379,12529,12530,train,False,True,28988,train2017
2733,6492,6492,71735,71736,train,False,True,251027,train2017
2734,6881,6881,4905,4906,train,False,True,268051,train2017
2735,3994,3994,392,393,train,False,True,229553,val2017
2736,1836,1836,28170,28171,train,False,True,343543,train2017
2737,3049,3049,69970,69971,train,False,True,506201,train2017
2738,3228,3228,7392,7393,train,False,True,537996,train2017
2739,5954,5954,64330,64331,train,False,True,24859,train2017
2740,2626,2626,57125,57126,train,False,True,456552,train2017
2741,9145,9145,13261,13262,train,False,True,555366,train2017
2742,5767,5767,30714,30715,train,False,True,353301,train2017
2743,7720,7720,66847,66848,train,False,True,494032,train2017
2744,4223,4223,39454,39455,train,False,True,414109,train2017
2745,9980,9980,6877,6878,train,False,True,536392,train2017
2746,1584,1584,20164,20165,train,False,True,314192,train2017
2747,352,352,26720,26721,test,True,True,274776,train2017
2748,7037,7037,4719,4720,train,False,True,529645,train2017
2749,3283,3283,26113,26114,train,False,True,73508,train2017
2750,5497,5497,44718,44719,train,False,True,145680,train2017
2751,7705,7705,18152,18153,train,False,True,308143,train2017
2752,3308,3308,12700,12701,train,False,True,398126,train2017
2753,1350,1350,36480,36481,train,False,True,106315,train2017
2754,4767,4767,30479,30480,train,False,True,352421,train2017
2755,2646,2646,35018,35019,train,False,True,21046,train2017
2756,9432,9432,57192,57193,train,False,True,456807,train2017
2757,5077,5077,72300,72301,train,False,True,253282,train2017
2758,15,15,3682,3683,test,True,True,264396,train2017
2759,7182,7182,67521,67522,train,False,True,496617,train2017
2760,1779,1779,41537,41538,train,False,True,395634,train2017
2761,7287,7287,70468,70469,train,False,True,246057,train2017
2762,5268,5268,45467,45468,train,False,True,286931,train2017
2763,7096,7096,58584,58585,train,False,True,462135,train2017
2764,3053,3053,21855,21856,train,False,True,319456,train2017
2765,3229,3229,11638,11639,train,False,True,288592,train2017
2766,7173,7173,9347,9348,train,False,True,19496,train2017
2767,6044,6044,13938,13939,train,False,True,33074,train2017
2768,260,260,21279,21280,test,True,True,55514,train2017
2769,941,941,68339,68340,test,True,True,237697,train2017
2770,1142,1142,969,970,train,False,True,92839,val2017
2771,5026,5026,29267,29268,train,False,True,347715,train2017
2772,5268,5268,45467,45468,train,False,True,286931,train2017
2773,8107,8107,5785,5786,train,False,True,305805,train2017
2774,383,383,28689,28690,test,True,True,83393,train2017
2775,1168,1168,36136,36137,train,False,True,112129,train2017
2776,6553,6553,15925,15926,train,False,True,301281,train2017
2777,7562,7562,57366,57367,train,False,True,457514,train2017
2778,6830,6830,52869,52870,train,False,True,177953,train2017
2779,3098,3098,34644,34645,train,False,True,368402,train2017
2780,7218,7218,32746,32747,train,False,True,361108,train2017
2781,8809,8809,48602,48603,train,False,True,161011,train2017
2782,200,200,16702,16703,test,True,True,565834,train2017
2783,3853,3853,58319,58320,train,False,True,198935,train2017
2784,8545,8545,13725,13726,train,False,True,294615,train2017
2785,2646,2646,35018,35019,train,False,True,21046,train2017
2786,9038,9038,2999,3000,train,False,True,262274,train2017
2787,5795,5795,63034,63035,train,False,True,217228,train2017
2788,6648,6648,52025,52026,train,False,True,174671,train2017
2789,8611,8611,62909,62910,train,False,True,478823,train2017
2790,5841,5841,68142,68143,train,False,True,237000,train2017
2791,3789,3789,29500,29501,train,False,True,348715,train2017
2792,8127,8127,43848,43849,train,False,True,460621,train2017
2793,7659,7659,52136,52137,train,False,True,437240,train2017
2794,6682,6682,42393,42394,train,False,True,136721,train2017
2795,9843,9843,54682,54683,train,False,True,447119,train2017
2796,5232,5232,11050,11051,train,False,True,24706,train2017
2797,8998,8998,55001,55002,train,False,True,186246,train2017
2798,8705,8705,19765,19766,train,False,True,307209,train2017
2799,7254,7254,44749,44750,train,False,True,145824,train2017
2800,5183,5183,23248,23249,train,False,True,324709,train2017
2801,5529,5529,63713,63714,train,False,True,80339,train2017
2802,5697,5697,37838,37839,train,False,True,119015,train2017
2803,8929,8929,64592,64593,train,False,True,80915,train2017
2804,4009,4009,18867,18868,train,False,True,48126,train2017
2805,7519,7519,41390,41391,train,False,True,395096,train2017
2806,8205,8205,53084,53085,train,False,True,440903,train2017
2807,3395,3395,50850,50851,train,False,True,432218,train2017
2808,2596,2596,33205,33206,train,False,True,362804,train2017
2809,8611,8611,62909,62910,train,False,True,478823,train2017
2810,5380,5380,28252,28253,train,False,True,81721,train2017
2811,4865,4865,10737,10738,train,False,True,548090,train2017
2812,2150,2150,61201,61202,train,False,True,210012,train2017
2813,454,454,34068,34069,test,True,True,366146,train2017
2814,4369,4369,45508,45509,train,False,True,411015,train2017
2815,1142,1142,969,970,train,False,True,92839,val2017
2816,7096,7096,58584,58585,train,False,True,462135,train2017
2817,9434,9434,35281,35282,train,False,True,192903,train2017
2818,6949,6949,66357,66358,train,False,True,230000,train2017
2819,3877,3877,37847,37848,train,False,True,381204,train2017
2820,8534,8534,11133,11134,train,False,True,24922,train2017
2821,8114,8114,44695,44696,train,False,True,407739,train2017
2822,3288,3288,68622,68623,train,False,True,83490,train2017
2823,7034,7034,65609,65610,train,False,True,489302,train2017
2824,9595,9595,1065,1066,train,False,True,470173,val2017
2825,7001,7001,46113,46114,train,False,True,413349,train2017
2826,9916,9916,26146,26147,train,False,True,335744,train2017
2827,1977,1977,34156,34157,train,False,True,366517,train2017
2828,40,40,4930,4931,test,True,True,268114,train2017
2829,491,491,37224,37225,test,True,True,116603,train2017
2830,5709,5709,14705,14706,train,False,True,559594,train2017
2831,5139,5139,58169,58170,train,False,True,460495,train2017
2832,8905,8905,50520,50521,train,False,True,168748,train2017
2833,457,457,34126,34127,test,True,True,366396,train2017
2834,936,936,67829,67830,test,True,True,497797,train2017
2835,1814,1814,66423,66424,train,False,True,518968,train2017
2836,5954,5954,64330,64331,train,False,True,24859,train2017
2837,4057,4057,54816,54817,train,False,True,447639,train2017
2838,4369,4369,45508,45509,train,False,True,411015,train2017
2839,2234,2234,25176,25177,train,False,True,332141,train2017
2840,8107,8107,5785,5786,train,False,True,305805,train2017
2841,9401,9401,47785,47786,train,False,True,419980,train2017
2842,7948,7948,42889,42890,train,False,True,400709,train2017
2843,5564,5564,3558,3559,train,False,True,264019,train2017
2844,3283,3283,26113,26114,train,False,True,73508,train2017
2845,941,941,68339,68340,test,True,True,237697,train2017
2846,9469,9469,43437,43438,train,False,True,402786,train2017
2847,1223,1223,55998,55999,train,False,True,452162,train2017
2848,3089,3089,66941,66942,train,False,True,494404,train2017
2849,7035,7035,4660,4661,train,False,True,267315,train2017
2850,2829,2829,64237,64238,train,False,True,221948,train2017
2851,6302,6302,69872,69873,train,False,True,505827,train2017
2852,6860,6860,5884,5885,train,False,True,533258,train2017
2853,5314,5314,34620,34621,train,False,True,368309,train2017
2854,426,426,31747,31748,test,True,True,357074,train2017
2855,9667,9667,37015,37016,train,False,True,377949,train2017
2856,7703,7703,47908,47909,train,False,True,420427,train2017
2857,2962,2962,37040,37041,train,False,True,115902,train2017
2858,528,528,40235,40236,test,True,True,239828,train2017
2859,4730,4730,40977,40978,train,False,True,131172,train2017
2860,9117,9117,65341,65342,train,False,True,226102,train2017
2861,7309,7309,13047,13048,train,False,True,292574,train2017
2862,7465,7465,55506,55507,train,False,True,450305,train2017
2863,6942,6942,43667,43668,train,False,True,403705,train2017
2864,2997,2997,8970,8971,train,False,True,177838,train2017
2865,2438,2438,54282,54283,train,False,True,183286,train2017
2866,7964,7964,3915,3916,train,False,True,44171,train2017
2867,4386,4386,228,229,train,False,True,393838,val2017
2868,2612,2612,65282,65283,train,False,True,225867,train2017
2869,8565,8565,21341,21342,train,False,True,55695,train2017
2870,7707,7707,39208,39209,train,False,True,386542,train2017
2871,7991,7991,46226,46227,train,False,True,413811,train2017
2872,8667,8667,23815,23816,train,False,True,326948,train2017
2873,3544,3544,62198,62199,train,False,True,213951,train2017
2874,644,644,46861,46862,test,True,True,154207,train2017
2875,1677,1677,18413,18414,train,False,True,46736,train2017
2876,1313,1313,61042,61043,train,False,True,471582,train2017
2877,5930,5930,21193,21194,train,False,True,317330,train2017
2878,6674,6674,50992,50993,train,False,True,432799,train2017
2879,9950,9950,9092,9093,train,False,True,543084,train2017
2880,7483,7483,1774,1775,train,False,True,37740,val2017
2881,7136,7136,35607,35608,train,False,True,372182,train2017
2882,7412,7412,44879,44880,train,False,True,408543,train2017
2883,4174,4174,28280,28281,train,False,True,81826,train2017
2884,9308,9308,60932,60933,train,False,True,471202,train2017
2885,7135,7135,10672,10673,train,False,True,23588,train2017
2886,3447,3447,52067,52068,train,False,True,436949,train2017
2887,8027,8027,33532,33533,train,False,True,364135,train2017
2888,9100,9100,58902,58903,train,False,True,463432,train2017
2889,7037,7037,4719,4720,train,False,True,529645,train2017
2890,6671,6671,6682,6683,train,False,True,11496,train2017
2891,9648,9648,44325,44326,train,False,True,406295,train2017
2892,2637,2637,60017,60018,train,False,True,467746,train2017
2893,9051,9051,47559,47560,train,False,True,156969,train2017
2894,8725,8725,53918,53919,train,False,True,510919,train2017
2895,4004,4004,68355,68356,train,False,True,499913,train2017
2896,426,426,31747,31748,test,True,True,357074,train2017
2897,6948,6948,32338,32339,train,False,True,359472,train2017
2898,8375,8375,65674,65675,train,False,True,227402,train2017
2899,4235,4235,16434,16435,train,False,True,40729,train2017
2900,2426,2426,48754,48755,train,False,True,161657,train2017
2901,6648,6648,52025,52026,train,False,True,174671,train2017
2902,814,814,59079,59080,test,True,True,201969,train2017
2903,2150,2150,61201,61202,train,False,True,210012,train2017
2904,6502,6502,6679,6680,train,False,True,273637,train2017
2905,2846,2846,26479,26480,train,False,True,337062,train2017
2906,1803,1803,61789,61790,train,False,True,212354,train2017
2907,2846,2846,26479,26480,train,False,True,337062,train2017
2908,2127,2127,3266,3267,train,False,True,263084,train2017
2909,9685,9685,69800,69801,train,False,True,505538,train2017
2910,2385,2385,62923,62924,train,False,True,216726,train2017
2911,9668,9668,1107,1108,train,False,True,429109,val2017
2912,7522,7522,50822,50823,train,False,True,169972,train2017
2913,5342,5342,14920,14921,train,False,True,298137,train2017
2914,3977,3977,71462,71463,train,False,True,512100,train2017
2915,8957,8957,55384,55385,train,False,True,187709,train2017
2916,9336,9336,9408,9409,train,False,True,281837,train2017
2917,1496,1496,48533,48534,train,False,True,160746,train2017
2918,4797,4797,58407,58408,train,False,True,461435,train2017
2919,996,996,72312,72313,test,True,True,515508,train2017
2920,352,352,26720,26721,test,True,True,274776,train2017
2921,7344,7344,53163,53164,train,False,True,179060,train2017
2922,413,413,30856,30857,test,True,True,364806,train2017
2923,8107,8107,5785,5786,train,False,True,305805,train2017
2924,953,953,69214,69215,test,True,True,241026,train2017
2925,999,999,72719,72720,test,True,True,304627,train2017
2926,8611,8611,62909,62910,train,False,True,478823,train2017
2927,4713,4713,35283,35284,train,False,True,108851,train2017
2928,1754,1754,52538,52539,train,False,True,438810,train2017
2929,4866,4866,68722,68723,train,False,True,501377,train2017
2930,7723,7723,48224,48225,train,False,True,421658,train2017
2931,1964,1964,59470,59471,train,False,True,446533,train2017
2932,2075,2075,66009,66010,train,False,True,490725,train2017
2933,936,936,67829,67830,test,True,True,497797,train2017
2934,1568,1568,26116,26117,train,False,True,73511,train2017
2935,7412,7412,44879,44880,train,False,True,408543,train2017
2936,1364,1364,27279,27280,train,False,True,340160,train2017
2937,458,458,34186,34187,test,True,True,104502,train2017
2938,813,813,59046,59047,test,True,True,557920,train2017
2939,6904,6904,44150,44151,train,False,True,345209,train2017
2940,3327,3327,58671,58672,train,False,True,200369,train2017
2941,7427,7427,50579,50580,train,False,True,421384,train2017
2942,5967,5967,33974,33975,train,False,True,103584,train2017
2943,4233,4233,39603,39604,train,False,True,388053,train2017
2944,6587,6587,38129,38130,train,False,True,120099,train2017
2945,631,631,46160,46161,test,True,True,151414,train2017
2946,446,446,33189,33190,test,True,True,100599,train2017
2947,5609,5609,37645,37646,train,False,True,380350,train2017
2948,8259,8259,25339,25340,train,False,True,332757,train2017
2949,9595,9595,1065,1066,train,False,True,470173,val2017
2950,409,409,30632,30633,test,True,True,90827,train2017
2951,1363,1363,28635,28636,train,False,True,83155,train2017
2952,9145,9145,13261,13262,train,False,True,555366,train2017
2953,5301,5301,46261,46262,train,False,True,413942,train2017
2954,6186,6186,14905,14906,train,False,True,35945,train2017
2955,652,652,47408,47409,test,True,True,113449,train2017
2956,8269,8269,6752,6753,train,False,True,273855,train2017
2957,902,902,65654,65655,test,True,True,227307,train2017
2958,5894,5894,68638,68639,train,False,True,238850,train2017
2959,9166,9166,48865,48866,train,False,True,162113,train2017
2960,3512,3512,53258,53259,train,False,True,179408,train2017
2961,7076,7076,12612,12613,train,False,True,291366,train2017
2962,3489,3489,23913,23914,train,False,True,327299,train2017
2963,352,352,26720,26721,test,True,True,274776,train2017
2964,7991,7991,46226,46227,train,False,True,413811,train2017
2965,1331,1331,32541,32542,train,False,True,360313,train2017
2966,5619,5619,52277,52278,train,False,True,175608,train2017
2967,820,820,59585,59586,test,True,True,203937,train2017
