method,image_id,candidate_index,uses_ground_truth,diagnostic_only,deployable,ranking_scores
C-selected,55878,1,False,False,True,"[0.6969998172680691, 0.8253953351706348, 0.7749591278399625, 0.8201933947102533, 0.824830707181427, 0.8006222625421909, 0.8137707668403773, 0.8038297809526631]"
C-selected,56047,1,False,False,True,"[0.6938068610970287, 0.747604527452837, 0.6184313395123742, 0.6374484998365652, 0.7381569804022083, 0.7369714049244223, 0.6703678542892557, 0.6846320292845944]"
C-selected,56131,2,False,False,True,"[0.46998787570857203, 0.5433483772670393, 0.6830039724493919, 0.585422745305701, 0.5783547234828206, 0.5481261162775772, 0.5505972904146497, 0.42809992763984905]"
C-selected,56162,1,False,False,True,"[0.4904378421420752, 0.77477732424482, 0.5789418190163376, 0.5590598000502256, 0.7015544503340424, 0.707289380029541, 0.7569486797467935, 0.7132152304979902]"
C-selected,56272,5,False,False,True,"[0.6763765717748993, 0.7590735186475461, 0.7557613706940156, 0.7391212325126884, 0.7123636880161541, 0.7591445107787913, 0.7065673295514785, 0.707655706371771]"
C-selected,56496,3,False,False,True,"[0.7329763584258561, 0.6121912749752294, 0.71237692257902, 0.7560889156451546, 0.7202753438309797, 0.7064358292198729, 0.6402001637253274, 0.7543321599382912]"
C-selected,56554,1,False,False,True,"[0.8392794652220384, 0.8656014464391779, 0.7927965345641228, 0.8145941130020442, 0.839956241792025, 0.842864586001372, 0.8227719691730442, 0.8045857175041864]"
C-selected,56629,2,False,False,True,"[0.7476890076482798, 0.7238202712147275, 0.7582852766117107, 0.6936212385534988, 0.6539383905792733, 0.5992822239700701, 0.6625091773351306, 0.692383413535778]"
C-selected,56651,2,False,False,True,"[0.7243074137062291, 0.7834615708882509, 0.8039413625875462, 0.7151012804837421, 0.6062295077415837, 0.6583581133833147, 0.749776377564394, 0.6487907103532079]"
C-selected,56698,5,False,False,True,"[0.7077450790474249, 0.6646602814938425, 0.7090720028633613, 0.7023461845122897, 0.7242789400622625, 0.7548865642466647, 0.6723780115010807, 0.6685693376207422]"
C-selected,56873,4,False,False,True,"[0.694297859997675, 0.5937170466924891, 0.6264646232659389, 0.6320508546098427, 0.7091333273748652, 0.5606078835763433, 0.674358328236166, 0.6575270792645165]"
C-selected,56963,5,False,False,True,"[0.6776650536157146, 0.6858234084660353, 0.702795662323163, 0.7164276482564542, 0.7241642417624913, 0.7409493195313579, 0.6354911555322096, 0.7076562683521456]"
C-selected,57114,7,False,False,True,"[0.7263603678904893, 0.7081609512215223, 0.6420646927396433, 0.617514439555561, 0.6725786059234962, 0.688413251620102, 0.6776657764570553, 0.7537884072520424]"
C-selected,57244,3,False,False,True,"[0.7784443621704465, 0.8032383551709101, 0.828116607753806, 0.8511238715776281, 0.802743671097481, 0.8418718094783013, 0.8166036994002043, 0.8248607120480668]"
C-selected,57830,0,False,False,True,"[0.8060006444722747, 0.7264320202149939, 0.6753386508212899, 0.7288779961207151, 0.7252364929294426, 0.7215760217165466, 0.7885680527993579, 0.6948522973929356]"
C-selected,57994,1,False,False,True,"[0.7815979928318615, 0.7949250975475044, 0.7525602332079393, 0.7424381720710974, 0.7166554097851945, 0.750413964981375, 0.7218346536366447, 0.7502765299865749]"
C-selected,58004,1,False,False,True,"[0.8353520188202455, 0.8760479389169182, 0.8572297590302708, 0.7679300710755335, 0.8066623540672552, 0.8443842029344659, 0.7772591007895282, 0.8625030945766696]"
C-selected,58157,4,False,False,True,"[0.7182870779584847, 0.7241076667088042, 0.6661703566119856, 0.7712042125644643, 0.7888240961642816, 0.7320848791522776, 0.7882989098989903, 0.6876439826641101]"
C-selected,58169,5,False,False,True,"[0.8017018976469454, 0.7433904589192322, 0.7924672091819216, 0.803158956013816, 0.7946365101739574, 0.8040496596300823, 0.7146376042744698, 0.7629462784009005]"
C-selected,58252,5,False,False,True,"[0.7178511566516472, 0.7399771918162791, 0.662173719105915, 0.7217709629687435, 0.7133868671464876, 0.75122736863849, 0.7243057706658738, 0.6870973642701301]"
C-selected,58341,6,False,False,True,"[0.7178984716400123, 0.6307719244911532, 0.7111723084213215, 0.709134725002297, 0.7023076517715698, 0.6507398347600521, 0.7396818592319478, 0.5188851002406376]"
C-selected,58458,1,False,False,True,"[0.7637368396583095, 0.7650201273048822, 0.7409329024112765, 0.7367561373441723, 0.692555972655629, 0.7046570419917266, 0.7154328958192193, 0.747996028928887]"
C-selected,58572,0,False,False,True,"[0.7734855894433074, 0.587858303528326, 0.6701014166719704, 0.7059923819839219, 0.7585891061774742, 0.7704766129519374, 0.5800168372421051, 0.7656339904792888]"
C-selected,58835,3,False,False,True,"[0.7504975207041149, 0.7754532651023598, 0.7716237552875912, 0.8088307910788594, 0.6927626000131422, 0.6950957232274431, 0.6782670476495605, 0.7309778581820945]"
C-selected,58977,1,False,False,True,"[0.6975593305616681, 0.7577717907360463, 0.7170947431565191, 0.7300245872100821, 0.7179137268877668, 0.7186639379526408, 0.6980052085651345, 0.7250443687583608]"
C-selected,58988,4,False,False,True,"[0.623850545114554, 0.7758618843699276, 0.6598573036290561, 0.6517232935708488, 0.8598727945086, 0.8176765035432538, 0.6852659209340828, 0.8022534480404369]"
C-selected,59101,1,False,False,True,"[0.796599203849521, 0.8560943854399252, 0.7546185304122683, 0.830943294744423, 0.773724567559871, 0.8229494742554515, 0.7428213416361096, 0.8138535470833084]"
C-selected,59177,1,False,False,True,"[0.7942059385380309, 0.840424839043235, 0.8341190719757047, 0.7438489628612958, 0.8120634607105286, 0.8300037427512919, 0.796765325385823, 0.829605018191392]"
C-selected,59183,2,False,False,True,"[0.799498524947813, 0.8714813783024253, 0.8852879068437802, 0.8815153442111359, 0.8730001622571859, 0.8709956053157917, 0.8319240043887433, 0.816900148636057]"
C-selected,59219,7,False,False,True,"[0.7084397402585163, 0.7556601623850177, 0.8399628031478427, 0.7147754708217375, 0.8445290960964422, 0.8244411374970828, 0.7879359842835734, 0.8478572071780024]"
C-selected,59293,6,False,False,True,"[0.8412741636242231, 0.7932340620761048, 0.828436359618065, 0.8499791597780987, 0.7617585529267621, 0.8477416024108375, 0.862756915365327, 0.7491213957483349]"
C-selected,59464,1,False,False,True,"[0.6175729242726067, 0.7185420307619375, 0.6251852592096985, 0.6216985950453124, 0.6139721758946737, 0.6056818681442901, 0.6214605995773845, 0.7080652432114387]"
C-selected,59470,6,False,False,True,"[0.8012342487979699, 0.7645832816024265, 0.7678885791845647, 0.8134714662097833, 0.7952454702477322, 0.7955741645543803, 0.826409182256117, 0.7798219984060757]"
C-selected,59508,5,False,False,True,"[0.8089870951401222, 0.785609901868946, 0.7693614916980411, 0.8094367202934467, 0.7827567247009964, 0.8170856875981527, 0.7961713782755313, 0.7749716932785022]"
C-selected,59838,1,False,False,True,"[0.7444341577619213, 0.7848427362682135, 0.7401853208980131, 0.756618149368039, 0.7717715895499817, 0.7558292452533133, 0.711812534099169, 0.7267199680307485]"
C-selected,59905,5,False,False,True,"[0.7000405828865648, 0.5792016687446466, 0.6587311676768803, 0.5181938922213521, 0.6074910393467144, 0.7003011197517088, 0.6774076295336597, 0.6333877999673723]"
C-selected,60063,5,False,False,True,"[0.7547172692372449, 0.7113238472769756, 0.7050486112823426, 0.7184771787982667, 0.7600948977190715, 0.7833539053145053, 0.7452744359901926, 0.7507330639554828]"
C-selected,60496,6,False,False,True,"[0.6480359290499705, 0.707392664752829, 0.7458790882463743, 0.7159863519184437, 0.7165207918236565, 0.7421031139426211, 0.7598634186694362, 0.7349452333459419]"
C-selected,60707,5,False,False,True,"[0.6658683812663722, 0.5617998828089638, 0.7140897418084711, 0.6687386103862744, 0.632858210604595, 0.7217895674963909, 0.6654654774319722, 0.6691733535275836]"
C-selected,60784,0,False,False,True,"[0.8365270700595886, 0.8181457428105317, 0.8343593640698047, 0.7315099113298766, 0.633994119863883, 0.8289425575707401, 0.6979790496117442, 0.7321571292610567]"
C-selected,60932,1,False,False,True,"[0.8341355132211721, 0.8424736677850879, 0.8254832752536739, 0.8415090724268512, 0.8335395736315937, 0.8230896832044537, 0.8106203660023986, 0.8379721106259763]"
C-selected,61327,0,False,False,True,"[0.8678577327880679, 0.8046350378876759, 0.836132934396449, 0.8359800502169151, 0.7966935322065336, 0.8419482807465002, 0.8528460713417125, 0.833938599895276]"
C-selected,61653,5,False,False,True,"[0.8449920392215924, 0.7649184259794359, 0.7395421724203368, 0.8432102407890496, 0.7399583995598293, 0.8555557574910797, 0.6759753211175807, 0.7663756844361271]"
C-selected,61683,1,False,False,True,"[0.6647294645838244, 0.7975583837271973, 0.7031009607415706, 0.7218458276205912, 0.7206165895823962, 0.6503330539493799, 0.6938203042851527, 0.6902107134019551]"
C-selected,61701,3,False,False,True,"[0.6380740783242074, 0.6438429474597727, 0.7051958740792769, 0.7465705028898066, 0.684606176977575, 0.656143220998232, 0.658081547240628, 0.7258468087631392]"
C-selected,61868,5,False,False,True,"[0.805978611153219, 0.8365343260742703, 0.8156166691681164, 0.8112219471849178, 0.8044541209309966, 0.8580928463634925, 0.8428059660699212, 0.8423553972182045]"
C-selected,61878,6,False,False,True,"[0.8570269473805159, 0.8578107535732066, 0.8565782941131395, 0.8448286790129582, 0.866963122360008, 0.8071594332988952, 0.8804837473278357, 0.8634207917429573]"
C-selected,62117,2,False,False,True,"[0.7127256347262321, 0.6576198616783078, 0.7489901313012034, 0.6646102215367177, 0.6918210297038554, 0.7344478110310477, 0.6492702075602674, 0.6698612326900896]"
C-selected,62587,5,False,False,True,"[0.502206471613013, 0.8304843339174711, 0.6320802252736932, 0.7142380131284273, 0.5675283211852872, 0.8329523930767353, 0.5925096886784216, 0.7956311610933658]"
C-selected,62627,5,False,False,True,"[0.6809647149832483, 0.6423092852928025, 0.7123202742146765, 0.6962197844473185, 0.7341798427980474, 0.7570899525953605, 0.684246559248658, 0.7388094034957848]"
C-selected,63062,2,False,False,True,"[0.4659420385748718, 0.7493152887559049, 0.8147707616675421, 0.5586651103133154, 0.6479437514608876, 0.626024133575733, 0.494176327480883, 0.5304066371879826]"
C-selected,63247,7,False,False,True,"[0.5856921646592862, 0.6729198110663671, 0.6452235892891521, 0.7061164702944926, 0.7035486232022459, 0.6321467514402122, 0.7046220677918865, 0.7385054915137012]"
C-selected,63837,5,False,False,True,"[0.5995537273780027, 0.6212683332482791, 0.6695201924461438, 0.6407788832070749, 0.5595846851042909, 0.6988020772853963, 0.6683961500683944, 0.6981322474697209]"
C-selected,63869,7,False,False,True,"[0.720613104915705, 0.6321206113147457, 0.6511996364694345, 0.6933872662366178, 0.6165461907087448, 0.6981559969589481, 0.7727430245081666, 0.7761536019884729]"
C-selected,64050,1,False,False,True,"[0.7206411764445462, 0.786562533703199, 0.760626610903911, 0.739725587512926, 0.6980544611286421, 0.7687987554874338, 0.7786644591341945, 0.7450298831528139]"
C-selected,64148,2,False,False,True,"[0.6683748216531914, 0.6637899432987544, 0.750995269186485, 0.7480949201280214, 0.7190521000652994, 0.6834850833889553, 0.6373570874812193, 0.6518941429871525]"
C-selected,64195,2,False,False,True,"[0.682152671267656, 0.6084069996750614, 0.7441533091201731, 0.6582921764552916, 0.6459081374733093, 0.6741967101661314, 0.6909895590057671, 0.6392075158230549]"
C-selected,64262,7,False,False,True,"[0.7306171670240154, 0.6052058097574988, 0.7462518713168095, 0.7398613537487728, 0.7844566946734882, 0.7624688124460202, 0.7385098134130945, 0.8090972381713578]"
C-selected,64417,3,False,False,True,"[0.7583218303558883, 0.7182006611085909, 0.7491831848788814, 0.7875847082925702, 0.7859387481687958, 0.784183469016043, 0.6929434043929332, 0.7684994091758248]"
C-selected,64547,1,False,False,True,"[0.54008092205547, 0.7885190218483531, 0.5839274489191433, 0.6548732538360965, 0.7788714558858107, 0.5673053245177424, 0.6841335982429033, 0.7766146520876002]"
C-selected,64783,1,False,False,True,"[0.7620535907708419, 0.7823015885731763, 0.6586295596320095, 0.7806914988655552, 0.7568479547989302, 0.7240328179745453, 0.6983855862442225, 0.7382153465031651]"
C-selected,64851,6,False,False,True,"[0.711593799798343, 0.6412458354607256, 0.594101493422419, 0.6782463610304564, 0.5308110159848116, 0.7027405625234009, 0.7545260881616637, 0.7012305630201437]"
C-selected,64925,3,False,False,True,"[0.7818386616240172, 0.743231436984978, 0.726946641547237, 0.8364442753538699, 0.7127453459091198, 0.73635314981984, 0.7942226589893346, 0.7971064988944422]"
C-selected,65218,4,False,False,True,"[0.6276377791543958, 0.5663927420492378, 0.6755429246819832, 0.6532426601864145, 0.7068452005875105, 0.6843223487498595, 0.6545467789337758, 0.629407025397873]"
C-selected,65340,3,False,False,True,"[0.7227928948590147, 0.6931151889167677, 0.7198337133530666, 0.7642476454156212, 0.6702287366193853, 0.6549837202761161, 0.6742428066225135, 0.6895706324196904]"
C-selected,65348,0,False,False,True,"[0.7278457591487631, 0.6909758964369683, 0.7188947265865, 0.6789666609316617, 0.7180041517385161, 0.7244809685624503, 0.7117586558379134, 0.6776672708003757]"
C-selected,65417,4,False,False,True,"[0.7345925432138588, 0.6917007717407406, 0.7049147762161175, 0.7081054559781952, 0.738335101820379, 0.7104300380545565, 0.6923970168897607, 0.703720842301679]"
C-selected,65553,7,False,False,True,"[0.6960914882171363, 0.6900184048459628, 0.7370885421082888, 0.6569512009701945, 0.7642890137805674, 0.6920414735753759, 0.690720501495222, 0.8110328082525445]"
C-selected,65609,4,False,False,True,"[0.7440824425065655, 0.8277929266943099, 0.7578805755364567, 0.8498096724950689, 0.8519866584331686, 0.8286298354791755, 0.8329471984227851, 0.7320413992342272]"
C-selected,65690,3,False,False,True,"[0.6233626450075989, 0.6549092494539945, 0.6525771236811543, 0.7622980211223227, 0.740158541735699, 0.6801200450544564, 0.6174057506390431, 0.6748379320259372]"
C-selected,65878,3,False,False,True,"[0.7418431880768008, 0.7425344453194753, 0.6821052853028635, 0.7718588438290697, 0.7693566764677551, 0.7328418145853304, 0.7401276612644978, 0.6809412728704445]"
C-selected,66058,0,False,False,True,"[0.7450487668092415, 0.7159349519144245, 0.6303684399056086, 0.6284782660488417, 0.6665254941475506, 0.6830315592502145, 0.6252578720498005, 0.6857624650393241]"
C-selected,66209,2,False,False,True,"[0.7478582042614779, 0.7047404101808672, 0.7703606936150229, 0.7044282196661684, 0.6549326796842121, 0.6901729226847726, 0.6803213948259079, 0.7508475828534462]"
C-selected,66269,6,False,False,True,"[0.7440136918708219, 0.6017542569199543, 0.6514585031922557, 0.6844992668543901, 0.7013279192624887, 0.6815934683330479, 0.7531211506467186, 0.6955809340090984]"
C-selected,66437,4,False,False,True,"[0.7235212384915812, 0.6867326821343103, 0.6374288434900588, 0.6922221435574167, 0.7473093492004179, 0.6886348952022838, 0.729603836887514, 0.6459443480453138]"
C-selected,66512,7,False,False,True,"[0.7261402878864653, 0.671037834578406, 0.7051021327676559, 0.7460436724668409, 0.7265085976575096, 0.6997054663102833, 0.6758339666592403, 0.795511969409764]"
C-selected,66559,6,False,False,True,"[0.6969737963783667, 0.7359889362857143, 0.7405951459192228, 0.7436703394110796, 0.7914645594842474, 0.7473064140979575, 0.7948851226747933, 0.6827644703080276]"
C-selected,66875,1,False,False,True,"[0.7636103815861806, 0.7763825240053994, 0.7162739432271863, 0.7472440009217765, 0.7304599171437485, 0.7543419442300499, 0.715421830522347, 0.7683196014295806]"
C-selected,67261,3,False,False,True,"[0.6134189153849194, 0.504832192407482, 0.6098963007368463, 0.7165276051058094, 0.5040945308162976, 0.539849802326031, 0.5673881928379134, 0.5870363126453876]"
C-selected,67281,0,False,False,True,"[0.856476112110593, 0.7877947101926204, 0.827336242316798, 0.8459546911238225, 0.8169006050443542, 0.8311836408986584, 0.813190173376586, 0.8111699028008695]"
C-selected,67361,2,False,False,True,"[0.7593246388678017, 0.7703635332502143, 0.8400754787936516, 0.8365907144322038, 0.703323056600458, 0.8199298569833369, 0.8382615000943583, 0.8114407120252044]"
C-selected,67444,1,False,False,True,"[0.7567714087191579, 0.8158501879856561, 0.73877079648835, 0.8037877611733224, 0.7396222646023202, 0.8087739997436054, 0.6838640092825179, 0.7854108889387612]"
C-selected,67673,3,False,False,True,"[0.7326645862651793, 0.6949248780941198, 0.7330744613861007, 0.7634938141972303, 0.7326565421404068, 0.731610948726482, 0.7077441845698456, 0.7357892365820742]"
C-selected,67708,4,False,False,True,"[0.7131817063455332, 0.7614344188595541, 0.7067832724750438, 0.7175648833481668, 0.7813209258481112, 0.725836732804785, 0.6720639599928775, 0.7063031036550238]"
C-selected,67899,5,False,False,True,"[0.7512341309218227, 0.7563839711729948, 0.6958022736670988, 0.6597088091463985, 0.6747637852135275, 0.7631469692321484, 0.7048115876782054, 0.7072940820794333]"
