image_id,repeat_a,repeat_b,donor_image_id,donor_repeat_a,donor_repeat_b,target_session_a,target_session_b,matched_session_pair
11205,1,2,64114,1,2,28,29,True
11218,0,1,68527,0,2,7,20,True
11218,0,2,68527,1,2,7,20,True
11218,1,2,28051,0,1,20,20,True
11231,0,1,14257,0,1,5,9,True
11231,0,2,19335,0,1,5,9,True
11231,1,2,45065,0,1,9,9,True
11235,0,1,41268,0,1,5,15,True
11235,0,2,13721,0,1,5,21,True
11235,1,2,5646,0,1,15,21,True
11241,0,1,54559,0,1,3,3,True
11241,0,2,57184,0,2,3,24,True
11241,1,2,57234,0,1,3,24,True
11246,0,1,55843,0,1,13,14,True
11246,0,2,12787,0,2,13,29,True
11246,1,2,42108,1,2,14,29,True
11251,0,1,12713,1,2,35,35,True
11251,0,2,12886,1,2,35,35,True
11251,1,2,14565,1,2,35,35,True
11258,0,1,31472,0,1,12,12,True
11258,0,2,45670,0,1,12,13,True
11258,1,2,45762,0,1,12,13,True
11264,0,1,176,1,2,23,25,True
11264,0,2,18433,0,2,23,36,True
11264,1,2,51737,1,2,25,36,True
11270,0,1,2792,0,2,1,2,True
11270,0,2,47761,0,1,1,9,True
11270,1,2,49934,0,1,2,9,True
11274,0,1,15182,0,1,16,16,True
11274,0,2,16718,-1,1,16,26,False
11274,1,2,18115,-1,0,16,26,False
11305,0,1,59848,1,2,21,23,True
11305,0,2,58893,0,1,21,32,True
11305,1,2,63842,0,2,23,32,True
11330,0,1,25536,0,2,20,29,True
11330,0,2,49708,1,2,20,30,True
11330,1,2,38262,1,2,29,30,True
11336,0,1,68652,0,2,17,27,True
11336,0,2,69657,0,2,17,28,True
11336,1,2,71542,0,2,27,28,True
11340,0,1,15738,0,1,2,2,True
11340,0,2,8582,0,2,2,37,True
11340,1,2,15158,1,2,2,37,True
11341,0,1,34373,1,2,29,30,True
11341,0,2,35020,1,2,29,30,True
11341,1,2,67405,0,1,30,30,True
11348,0,1,37157,1,2,8,11,True
11348,0,2,56460,0,2,8,37,True
11348,1,2,32343,0,2,11,37,True
11367,0,1,72992,1,2,9,10,True
11367,0,2,21707,0,2,9,28,True
11367,1,2,56726,0,2,10,28,True
11369,0,1,20609,0,1,8,8,True
11369,0,2,22391,0,1,8,8,True
11369,1,2,22526,0,1,8,8,True
11376,0,1,15688,0,2,3,4,True
11376,0,2,68382,0,1,3,19,True
11376,1,2,1774,0,1,4,19,True
11389,0,1,35552,1,2,26,26,True
11389,0,2,56274,1,2,26,28,True
11389,1,2,60804,0,1,26,28,True
11393,0,1,31065,0,2,7,7,True
11393,0,2,71574,1,2,7,8,True
11393,1,2,72120,0,1,7,8,True
11397,0,1,21008,0,1,32,32,True
11397,0,2,69581,1,2,32,37,True
11397,1,2,70949,1,2,32,37,True
11411,0,1,60218,1,2,28,31,True
11411,0,2,53553,0,2,28,32,True
11411,1,2,68590,0,1,31,32,True
11423,0,1,13597,0,1,36,36,True
11423,0,2,34521,1,2,36,38,True
11423,1,2,35076,1,2,36,38,True
11431,0,1,25749,0,1,11,35,True
11431,0,2,25749,0,2,11,35,True
11431,1,2,37384,0,2,35,35,True
11432,0,1,2963,0,1,36,36,True
11432,0,2,2963,0,2,36,36,True
11432,1,2,2963,1,2,36,36,True
11455,0,1,19759,0,1,2,21,True
11455,0,2,70729,0,2,2,22,True
11455,1,2,24835,0,1,21,22,True
11461,0,1,58798,0,1,6,7,True
11461,0,2,25809,1,2,6,40,True
11461,1,2,30605,1,2,7,40,True
11477,0,1,51914,0,1,8,9,True
11477,0,2,6736,1,2,8,36,True
11477,1,2,35335,0,2,9,36,True
11478,0,1,33255,1,2,15,16,True
11478,0,2,8131,1,2,15,28,True
11478,1,2,53083,1,2,16,28,True
11483,0,1,7831,1,2,27,37,True
11483,0,2,971,1,2,27,40,True
11483,1,2,48351,1,2,37,40,True
11486,0,1,48385,1,2,12,12,True
11486,0,2,69523,1,2,12,36,True
11486,1,2,192,0,2,12,36,True
11490,0,1,7456,0,1,11,11,True
11490,0,2,28939,0,1,11,23,True
11490,1,2,28939,0,2,11,23,True
11493,0,1,14245,1,2,13,25,True
11493,0,2,67281,0,2,13,27,True
11493,1,2,3731,1,2,25,27,True
11499,0,1,32024,0,2,17,35,True
11499,0,2,39685,1,2,17,35,True
11499,1,2,68568,0,1,35,35,True
11503,0,1,51427,0,1,10,13,True
11503,0,2,22196,0,2,10,18,True
11503,1,2,65842,0,2,13,18,True
11511,0,1,70960,1,2,28,29,True
11511,0,2,71541,0,1,28,29,True
11511,1,2,41557,0,2,29,29,True
11512,0,1,11543,1,2,16,17,True
11512,0,2,53751,0,2,16,31,True
11512,1,2,53751,1,2,17,31,True
11517,0,1,64464,0,2,11,19,True
11517,0,2,68780,1,2,11,40,True
11517,1,2,34817,0,2,19,40,True
11530,0,1,6274,1,2,12,27,True
11530,0,2,7060,0,2,12,27,True
11530,1,2,66376,1,2,27,27,True
11537,0,1,3678,1,2,28,30,True
11537,0,2,11620,0,2,28,39,True
11537,1,2,61569,0,2,30,39,True
11543,0,1,18092,0,1,2,16,True
11543,0,2,32311,0,1,2,17,True
11543,1,2,37128,0,1,16,17,True
11548,0,1,55566,0,2,3,17,True
11548,0,2,55566,1,2,3,17,True
11548,1,2,1162,0,1,17,17,True
11551,0,1,19926,0,2,10,18,True
11551,0,2,24622,0,2,10,40,True
11551,1,2,10277,0,1,18,40,True
11571,0,1,14449,1,2,18,32,True
11571,0,2,16875,0,2,18,32,True
11571,1,2,20034,1,2,32,32,True
11611,0,1,59349,0,1,6,6,True
11611,0,2,25242,0,2,6,30,True
11611,1,2,27014,0,2,6,30,True
11616,0,1,60856,0,1,9,29,True
11616,0,2,35092,1,2,9,30,True
11616,1,2,12444,0,1,29,30,True
11618,0,1,69560,0,1,15,15,True
11618,0,2,47975,0,1,15,34,True
11618,1,2,8837,1,2,15,34,True
11620,0,1,5892,1,2,28,39,True
11620,0,2,9882,1,2,28,39,True
11620,1,2,15341,1,2,39,39,True
11628,0,1,41165,0,1,6,10,True
11628,0,2,65235,1,2,6,29,True
11628,1,2,48746,0,1,10,29,True
11630,0,1,69759,0,1,9,24,True
11630,0,2,18979,0,2,9,36,True
11630,1,2,29004,0,2,24,36,True
11633,0,1,30245,0,1,8,23,True
11633,0,2,25763,0,2,8,34,True
11633,1,2,59410,1,2,23,34,True
11637,0,1,48634,0,1,12,22,True
11637,0,2,2341,0,2,12,38,True
11637,1,2,7875,0,2,22,38,True
11638,0,1,67599,0,2,3,4,True
11638,0,2,11205,0,2,3,29,True
11638,1,2,50579,0,1,4,29,True
11654,0,1,33985,0,2,9,27,True
11654,0,2,54906,0,2,9,31,True
11654,1,2,63241,0,1,27,31,True
11655,0,1,42759,0,1,9,13,True
11655,0,2,31661,0,2,9,33,True
11655,1,2,69894,0,2,13,33,True
11656,0,1,45721,0,1,1,1,True
11656,0,2,55661,0,2,1,32,True
11656,1,2,55661,1,2,1,32,True
11661,0,1,40681,0,1,7,8,True
11661,0,2,30738,0,2,7,35,True
11661,1,2,14464,0,2,8,35,True
11664,0,1,4255,0,2,9,9,True
11664,0,2,5615,0,2,9,19,True
11664,1,2,9310,0,2,9,19,True
11668,0,1,33866,1,2,12,13,True
11668,0,2,35594,0,2,12,13,True
11668,1,2,26417,0,1,13,13,True
11676,0,1,50199,0,1,31,31,True
11676,0,2,50199,0,2,31,31,True
11676,1,2,50199,1,2,31,31,True
11687,0,1,15064,0,1,2,2,True
11687,0,2,37656,0,2,2,3,True
11687,1,2,38306,0,2,2,3,True
11688,0,1,37085,0,1,10,12,True
11688,0,2,37606,1,2,10,12,True
11688,1,2,63091,1,2,12,12,True
11691,0,1,71614,1,2,24,24,True
11691,0,2,71701,0,1,24,24,True
11691,1,2,72975,0,1,24,24,True
11696,0,1,30853,0,1,40,40,True
11696,0,2,30853,0,2,40,40,True
11696,1,2,30853,1,2,40,40,True
11699,0,1,67314,0,1,7,7,True
11699,0,2,33499,0,2,7,38,True
11699,1,2,37825,0,2,7,38,True
11718,0,1,21856,0,2,29,30,True
11718,0,2,21856,1,2,29,30,True
11718,1,2,8363,1,2,30,30,True
11724,0,1,71275,0,1,10,11,True
11724,0,2,20767,0,2,10,37,True
11724,1,2,61367,0,2,11,37,True
11726,0,1,54895,1,2,20,21,True
11726,0,2,29710,0,1,20,37,True
11726,1,2,38709,1,2,21,37,True
11757,0,1,51380,0,2,32,32,True
11757,0,2,29610,1,2,32,33,True
11757,1,2,66437,1,2,32,33,True
11767,0,1,53587,1,2,4,9,True
11767,0,2,24322,0,2,4,21,True
11767,1,2,32804,1,2,9,21,True
11778,0,1,20843,1,2,25,25,True
11778,0,2,20902,0,1,25,25,True
11778,1,2,20902,0,2,25,25,True
11779,0,1,72222,0,2,5,36,True
11779,0,2,7705,0,2,5,37,True
11779,1,2,22660,0,2,36,37,True
11782,0,1,3585,1,2,1,23,True
11782,0,2,9882,0,2,1,39,True
11782,1,2,32556,0,2,23,39,True
11787,0,1,62203,0,2,5,20,True
11787,0,2,62601,0,1,5,20,True
11787,1,2,17074,0,1,20,20,True
11788,0,1,46992,0,1,19,26,True
11788,0,2,48051,0,1,19,26,True
11788,1,2,65704,1,2,26,26,True
11790,0,1,68479,0,2,25,37,True
11790,0,2,4215,1,2,25,38,True
11790,1,2,18605,1,2,37,38,True
11805,0,1,25063,1,2,11,13,True
11805,0,2,23687,0,2,11,20,True
11805,1,2,32437,0,2,13,20,True
11817,0,1,57971,0,2,12,14,True
11817,0,2,69512,0,2,12,21,True
11817,1,2,43155,1,2,14,21,True
11830,0,1,63371,0,1,11,12,True
11830,0,2,44506,0,2,11,30,True
11830,1,2,42736,0,1,12,30,True
11835,0,1,42787,0,2,11,40,True
11835,0,2,49143,1,2,11,40,True
11835,1,2,32098,0,1,40,40,True
11838,0,1,3663,1,2,18,18,True
11838,0,2,4337,0,1,18,18,True
11838,1,2,4337,0,2,18,18,True
11843,0,1,10243,1,2,39,39,True
11843,0,2,10740,1,2,39,39,True
11843,1,2,10746,1,2,39,39,True
11846,0,1,24127,0,2,29,36,True
11846,0,2,63075,1,2,29,40,True
11846,1,2,70696,0,1,36,40,True
11847,0,1,36366,0,1,13,22,True
11847,0,2,21471,0,1,13,38,True
11847,1,2,45850,0,2,22,38,True
11851,0,1,26693,0,1,21,22,True
11851,0,2,26693,0,2,21,22,True
11851,1,2,59715,1,2,22,22,True
11858,0,1,47570,0,1,17,26,True
11858,0,2,57944,0,1,17,27,True
11858,1,2,985,1,2,26,27,True
11879,0,1,25241,0,1,6,6,True
11879,0,2,884,0,1,6,8,True
11879,1,2,1991,0,1,6,8,True
11880,0,1,55208,0,1,1,10,True
11880,0,2,47400,0,1,1,40,True
11880,1,2,6522,1,2,10,40,True
11886,0,1,63837,0,1,15,16,True
11886,0,2,69137,0,2,15,27,True
11886,1,2,3731,-1,2,16,27,False
11907,0,1,23666,0,1,11,32,True
11907,0,2,23666,0,2,11,32,True
11907,1,2,13467,0,1,32,32,True
11936,0,1,5193,0,1,24,33,True
11936,0,2,3477,0,2,24,37,True
11936,1,2,59586,1,2,33,37,True
11946,0,1,36115,0,2,12,14,True
11946,0,2,26478,0,2,12,21,True
11946,1,2,37621,1,2,14,21,True
11949,0,1,10697,1,2,23,23,True
11949,0,2,24232,0,2,23,24,True
11949,1,2,24232,1,2,23,24,True
11965,0,1,43807,1,2,24,24,True
11965,0,2,44632,0,1,24,24,True
11965,1,2,45056,0,1,24,24,True
11980,0,1,42348,0,2,17,17,True
11980,0,2,42348,1,2,17,17,True
11980,1,2,43575,1,2,17,17,True
11984,0,1,69704,1,2,16,17,True
11984,0,2,53705,0,1,16,27,True
11984,1,2,11858,0,2,17,27,True
11992,0,1,53144,0,1,17,17,True
11992,0,2,34934,0,2,17,33,True
11992,1,2,35575,1,2,17,33,True
12010,0,1,59250,0,2,6,6,True
12010,0,2,59250,1,2,6,6,True
12010,1,2,59349,0,1,6,6,True
12013,0,1,21825,0,1,15,15,True
12013,0,2,10562,0,1,15,16,True
12013,1,2,11478,0,1,15,16,True
12042,0,1,32531,1,2,28,28,True
12042,0,2,33201,0,1,28,28,True
12042,1,2,34569,0,1,28,28,True
12085,0,1,60389,0,2,7,7,True
12085,0,2,7867,1,2,7,39,True
12085,1,2,10702,0,2,7,39,True
12103,0,1,14257,0,1,5,9,True
12103,0,2,4988,0,2,5,34,True
12103,1,2,4360,0,1,9,34,True
12104,0,1,51979,0,1,9,12,True
12104,0,2,7005,0,1,9,14,True
12104,1,2,36115,0,1,12,14,True
12122,0,1,5340,0,1,6,6,True
12122,0,2,35475,0,2,6,34,True
12122,1,2,5340,0,2,6,34,True
12143,0,1,59882,0,2,16,35,True
12143,0,2,2451,0,2,16,35,True
12143,1,2,15665,1,2,35,35,True
12151,0,1,16810,1,2,35,35,True
12151,0,2,6709,1,2,35,36,True
12151,1,2,6954,0,2,35,36,True
12163,0,1,19565,0,1,20,27,True
12163,0,2,19430,0,2,20,31,True
12163,1,2,67862,0,2,27,31,True
12168,0,1,18502,1,2,17,29,True
12168,0,2,41532,1,2,17,32,True
12168,1,2,72105,1,2,29,32,True
12178,0,1,66748,1,2,31,40,True
12178,0,2,71575,1,2,31,40,True
12178,1,2,28525,0,2,40,40,True
12179,0,1,59200,0,1,17,17,True
12179,0,2,62551,1,2,17,30,True
12179,1,2,62609,0,2,17,30,True
12184,0,1,55921,0,2,15,32,True
12184,0,2,66388,1,2,15,32,True
12184,1,2,48289,0,1,32,32,True
12185,0,1,17441,0,2,26,34,True
12185,0,2,53968,0,2,26,38,True
12185,1,2,71013,0,2,34,38,True
12186,0,1,10314,0,1,5,5,True
12186,0,2,10450,0,1,5,5,True
12186,1,2,13137,0,1,5,5,True
12195,0,1,39186,0,1,1,2,True
12195,0,2,27810,0,2,1,22,True
12195,1,2,33449,0,2,2,22,True
12197,0,1,67566,0,1,17,17,True
12197,0,2,27512,1,2,17,35,True
12197,1,2,29217,1,2,17,35,True
12209,0,1,14149,1,2,6,33,True
12209,0,2,33564,0,2,6,40,True
12209,1,2,33293,1,2,33,40,True
12213,0,1,3700,0,1,27,30,True
12213,0,2,56647,0,2,27,37,True
12213,1,2,59353,1,2,30,37,True
12217,0,1,45086,0,1,5,6,True
12217,0,2,45634,0,1,5,6,True
12217,1,2,18835,0,1,6,6,True
12225,0,1,48655,0,1,8,8,True
12225,0,2,16251,1,2,8,11,True
12225,1,2,16251,1,2,8,11,True
12227,0,1,18858,0,2,10,21,True
12227,0,2,56892,0,1,10,40,True
12227,1,2,41248,0,2,21,40,True
12229,0,1,15004,0,2,11,12,True
12229,0,2,15004,1,2,11,12,True
12229,1,2,66579,0,1,12,12,True
12231,0,1,63912,1,2,25,25,True
12231,0,2,37783,0,2,25,36,True
12231,1,2,37783,1,2,25,36,True
12234,0,1,68263,0,1,11,11,True
12234,0,2,22923,0,1,11,12,True
12234,1,2,24596,0,1,11,12,True
12237,0,1,59940,0,2,9,18,True
12237,0,2,59940,1,2,9,18,True
12237,1,2,44136,0,2,18,18,True
12242,0,1,38405,1,2,8,8,True
12242,0,2,33786,1,2,8,9,True
12242,1,2,36235,0,1,8,9,True
12256,0,1,11068,0,1,7,8,True
12256,0,2,994,0,2,7,19,True
12256,1,2,15464,0,1,8,19,True
12258,0,1,55208,0,1,1,10,True
12258,0,2,38437,0,2,1,26,True
12258,1,2,65433,0,2,10,26,True
12264,0,1,27303,1,2,7,34,True
12264,0,2,28104,0,2,7,34,True
12264,1,2,33622,1,2,34,34,True
12270,0,1,29565,0,1,9,9,True
12270,0,2,30321,0,1,9,9,True
12270,1,2,30321,0,2,9,9,True
12276,0,1,10702,0,1,7,15,True
12276,0,2,10410,1,2,7,31,True
12276,1,2,17682,1,2,15,31,True
12292,0,1,57244,0,1,13,14,True
12292,0,2,42251,1,2,13,34,True
12292,1,2,43332,-1,1,14,34,False
12302,0,1,51753,0,2,22,27,True
12302,0,2,25277,1,2,22,40,True
12302,1,2,41243,0,2,27,40,True
12305,0,1,49768,0,2,8,27,True
12305,0,2,35682,0,2,8,33,True
12305,1,2,64800,0,1,27,33,True
12316,0,1,19384,0,1,21,23,True
12316,0,2,20562,0,2,21,23,True
12316,1,2,28959,0,1,23,23,True
12322,0,1,50759,0,1,3,6,True
12322,0,2,68285,0,2,3,33,True
12322,1,2,61090,0,2,6,33,True
12329,0,1,43898,1,2,17,40,True
12329,0,2,46656,0,2,17,40,True
12329,1,2,19804,1,2,40,40,True
12340,0,1,6454,0,2,14,33,True
12340,0,2,71264,-1,0,14,38,False
12340,1,2,14170,-1,0,33,38,False
12346,0,1,63125,0,2,30,35,True
12346,0,2,23434,0,2,30,37,True
12346,1,2,33930,1,2,35,37,True
12349,0,1,3740,0,2,13,34,True
12349,0,2,69391,0,2,13,37,True
12349,1,2,32381,0,2,34,37,True
12355,0,1,32794,0,1,15,16,True
12355,0,2,15095,1,2,15,17,True
12355,1,2,38234,1,2,16,17,True
12361,0,1,40098,0,1,9,17,True
12361,0,2,34811,1,2,9,39,True
12361,1,2,56546,0,2,17,39,True
12367,0,1,63396,0,1,7,10,True
12367,0,2,71034,0,1,7,10,True
12367,1,2,39157,0,1,10,10,True
12379,0,1,20649,1,2,3,13,True
12379,0,2,22451,0,2,3,14,True
12379,1,2,22767,0,2,13,14,True
12386,0,1,9877,-1,0,1,28,False
12386,0,2,18556,0,1,1,29,True
12386,1,2,62587,0,2,28,29,True
12410,0,1,19736,1,2,22,31,True
12410,0,2,28190,1,2,22,31,True
12410,1,2,47297,1,2,31,31,True
12444,0,1,33920,1,2,29,30,True
12444,0,2,58629,0,1,29,38,True
12444,1,2,2709,1,2,30,38,True
12460,0,1,65391,0,2,12,28,True
12460,0,2,769,0,2,12,32,True
12460,1,2,53553,0,2,28,32,True
12466,0,1,14641,0,2,23,23,True
12466,0,2,7727,0,1,23,24,True
12466,1,2,10010,0,1,23,24,True
12469,0,1,71317,1,2,1,15,True
12469,0,2,67142,0,1,1,40,True
12469,1,2,53022,1,2,15,40,True
12474,0,1,26645,0,2,11,38,True
12474,0,2,62341,1,2,11,40,True
12474,1,2,16727,0,2,38,40,True
12482,0,1,21537,0,2,1,1,True
12482,0,2,35852,0,2,1,22,True
12482,1,2,35852,1,2,1,22,True
12486,0,1,55825,0,1,6,6,True
12486,0,2,36685,0,1,6,33,True
12486,1,2,40842,0,2,6,33,True
12490,0,1,26656,0,1,13,14,True
12490,0,2,71513,0,1,13,17,True
12490,1,2,60757,0,1,14,17,True
12497,0,1,68102,0,2,2,14,True
12497,0,2,22959,1,2,2,18,True
12497,1,2,35826,0,2,14,18,True
12498,0,1,60929,1,2,20,20,True
12498,0,2,48515,1,2,20,27,True
12498,1,2,59623,0,1,20,27,True
12503,0,1,11188,0,2,21,40,True
12503,0,2,12227,1,2,21,40,True
12503,1,2,17956,1,2,40,40,True
12529,0,1,19320,0,1,4,6,True
12529,0,2,32168,0,1,4,6,True
12529,1,2,4153,0,1,6,6,True
12536,0,1,51803,0,1,2,30,True
12536,0,2,63194,0,2,2,35,True
12536,1,2,28161,0,2,30,35,True
12559,0,1,23183,0,2,11,21,True
12559,0,2,6980,0,2,11,37,True
12559,1,2,14765,0,1,21,37,True
12566,0,1,13807,0,1,11,11,True
12566,0,2,15004,0,1,11,11,True
12566,1,2,15573,0,1,11,11,True
12568,0,1,18367,0,1,9,9,True
12568,0,2,41363,1,2,9,10,True
12568,1,2,41804,0,2,9,10,True
12593,0,1,3592,1,2,3,3,True
12593,0,2,62418,0,2,3,30,True
12593,1,2,62418,1,2,3,30,True
12596,0,1,43280,1,2,3,13,True
12596,0,2,68382,0,1,3,19,True
12596,1,2,8135,0,1,13,19,True
12597,0,1,37406,-1,1,10,17,False
12597,0,2,51380,-1,2,10,32,False
12597,1,2,58157,0,1,17,32,True
12612,0,1,14629,0,1,4,19,True
12612,0,2,57366,0,1,4,37,True
12612,1,2,23415,1,2,19,37,True
12619,0,1,28943,0,2,5,27,True
12619,0,2,30026,0,1,5,27,True
12619,1,2,72751,0,1,27,27,True
12624,0,1,64248,1,2,22,27,True
12624,0,2,67923,0,2,22,27,True
12624,1,2,72945,0,2,27,27,True
12633,0,1,35152,1,2,2,31,True
12633,0,2,58361,1,2,2,36,True
12633,1,2,49958,1,2,31,36,True
12640,0,1,50887,0,1,13,24,True
12640,0,2,62863,0,2,13,24,True
12640,1,2,52968,0,1,24,24,True
12648,0,1,70080,1,2,15,15,True
12648,0,2,25305,0,2,15,37,True
12648,1,2,25305,1,2,15,37,True
12651,0,1,47265,1,2,20,20,True
12651,0,2,11070,1,2,20,24,True
12651,1,2,13595,0,1,20,24,True
12655,0,1,69178,0,2,8,13,True
12655,0,2,56460,0,1,8,22,True
12655,1,2,18562,1,2,13,22,True
12670,0,1,35795,0,1,11,17,True
12670,0,2,71569,0,1,11,19,True
12670,1,2,27618,0,1,17,19,True
12674,0,1,65312,1,2,3,39,True
12674,0,2,68477,0,2,3,39,True
12674,1,2,1517,1,2,39,39,True
12690,0,1,18415,1,2,15,15,True
12690,0,2,66388,1,2,15,32,True
12690,1,2,69270,1,2,15,32,True
12695,0,1,51789,0,2,9,32,True
12695,0,2,42245,0,2,9,37,True
12695,1,2,45166,0,2,32,37,True
12700,0,1,5773,0,2,4,8,True
12700,0,2,35343,0,2,4,26,True
12700,1,2,33003,0,2,8,26,True
12706,0,1,32021,0,2,1,5,True
12706,0,2,14697,0,1,1,21,True
12706,1,2,16094,0,1,5,21,True
12713,0,1,58778,1,2,13,35,True
12713,0,2,62281,0,2,13,35,True
12713,1,2,12151,0,1,35,35,True
12724,0,1,29935,0,2,2,36,True
12724,0,2,59729,1,2,2,39,True
12724,1,2,242,1,2,36,39,True
12725,0,1,72983,0,1,2,24,True
12725,0,2,1948,0,1,2,32,True
12725,1,2,18365,1,2,24,32,True
12729,0,1,49429,0,1,11,22,True
12729,0,2,34109,0,2,11,35,True
12729,1,2,23006,0,1,22,35,True
12732,0,1,48747,1,2,13,13,True
12732,0,2,48795,0,1,13,13,True
12732,1,2,48795,0,2,13,13,True
12741,0,1,34704,0,1,18,18,True
12741,0,2,59465,1,2,18,27,True
12741,1,2,71406,1,2,18,27,True
12742,0,1,5545,0,1,19,19,True
12742,0,2,15538,0,2,19,24,True
12742,1,2,15538,1,2,19,24,True
12750,0,1,64634,0,2,12,12,True
12750,0,2,34199,1,2,12,36,True
12750,1,2,37138,0,1,12,36,True
12761,0,1,17936,0,2,31,32,True
12761,0,2,18098,0,2,31,32,True
12761,1,2,61857,1,2,32,32,True
12774,0,1,53617,1,2,16,28,True
12774,0,2,61928,0,2,16,32,True
12774,1,2,51789,1,2,28,32,True
12782,0,1,21345,0,2,17,20,True
12782,0,2,68652,0,1,17,21,True
12782,1,2,10791,0,1,20,21,True
12783,0,1,14746,1,2,27,27,True
12783,0,2,15733,0,1,27,27,True
12783,1,2,15733,0,2,27,27,True
12787,0,1,69650,1,2,13,16,True
12787,0,2,17604,0,1,13,29,True
12787,1,2,41079,1,2,16,29,True
12795,0,1,32414,1,2,24,24,True
12795,0,2,32738,1,2,24,24,True
12795,1,2,33068,0,1,24,24,True
12797,0,1,44535,0,1,9,9,True
12797,0,2,269,0,1,9,14,True
12797,1,2,4578,0,1,9,14,True
12818,0,1,46522,1,2,2,2,True
12818,0,2,23230,1,2,2,34,True
12818,1,2,24872,0,2,2,34,True
12840,0,1,44485,1,2,16,16,True
12840,0,2,17999,0,1,16,21,True
12840,1,2,17999,0,2,16,21,True
12861,0,1,54438,0,1,2,2,True
12861,0,2,56573,0,1,2,2,True
12861,1,2,56573,0,2,2,2,True
12867,0,1,71586,0,2,24,24,True
12867,0,2,15474,1,2,24,40,True
12867,1,2,34493,1,2,24,40,True
12873,0,1,11830,0,1,11,12,True
12873,0,2,47155,0,2,11,24,True
12873,1,2,63192,1,2,12,24,True
12886,0,1,8640,1,2,30,35,True
12886,0,2,12346,0,1,30,35,True
12886,1,2,5703,1,2,35,35,True
12887,0,1,57125,0,2,4,15,True
12887,0,2,57125,1,2,4,15,True
12887,1,2,27785,0,2,15,15,True
12907,0,1,43205,0,1,24,25,True
12907,0,2,44540,1,2,24,25,True
12907,1,2,4167,1,2,25,25,True
12921,0,1,42764,1,2,3,4,True
12921,0,2,43769,0,1,3,4,True
12921,1,2,27278,0,1,4,4,True
12947,0,1,55807,0,2,18,35,True
12947,0,2,59850,1,2,18,39,True
12947,1,2,67741,1,2,35,39,True
12948,0,1,17497,1,2,25,25,True
12948,0,2,10227,0,1,25,28,True
12948,1,2,16782,0,1,25,28,True
12959,0,1,72895,1,2,37,37,True
12959,0,2,169,0,1,37,37,True
12959,1,2,169,0,2,37,37,True
12989,0,1,43768,1,2,31,31,True
12989,0,2,58943,1,2,31,32,True
12989,1,2,60359,0,1,31,32,True
12991,0,1,22405,1,2,12,12,True
12991,0,2,26678,1,2,12,34,True
12991,1,2,34254,0,2,12,34,True
12998,0,1,65777,1,2,13,22,True
12998,0,2,66520,0,2,13,22,True
12998,1,2,56113,1,2,22,22,True
13000,0,1,53540,0,2,1,7,True
13000,0,2,6124,0,2,1,37,True
13000,1,2,56842,0,2,7,37,True
13012,0,1,17223,1,2,11,21,True
13012,0,2,42507,0,1,11,22,True
13012,1,2,38051,0,2,21,22,True
13013,0,1,19639,0,1,28,28,True
13013,0,2,63852,1,2,28,29,True
13013,1,2,64114,0,2,28,29,True
13014,0,1,40662,1,2,13,26,True
13014,0,2,45660,0,2,13,31,True
13014,1,2,9758,0,1,26,31,True
13041,0,1,7306,1,2,18,18,True
13041,0,2,15632,0,1,18,29,True
13041,1,2,60063,1,2,18,29,True
13042,0,1,62998,0,2,34,34,True
13042,0,2,5350,1,2,34,40,True
13042,1,2,10601,0,2,34,40,True
13047,0,1,53962,0,2,3,4,True
13047,0,2,26362,0,1,3,6,True
13047,1,2,19320,0,1,4,6,True
13057,0,1,4187,1,2,32,38,True
13057,0,2,6160,0,2,32,38,True
13057,1,2,16999,1,2,38,38,True
13065,0,1,69012,0,1,26,27,True
13065,0,2,70572,0,1,26,27,True
13065,1,2,65758,0,1,27,27,True
13075,0,1,23155,0,1,13,16,True
13075,0,2,23155,0,2,13,16,True
13075,1,2,58784,1,2,16,16,True
13091,0,1,9177,1,2,9,9,True
13091,0,2,9529,0,1,9,9,True
13091,1,2,11231,1,2,9,9,True
13102,0,1,37774,0,2,18,18,True
13102,0,2,50012,0,1,18,19,True
13102,1,2,51900,0,1,18,19,True
13106,0,1,69666,1,2,25,25,True
13106,0,2,66376,0,1,25,27,True
13106,1,2,66376,0,2,25,27,True
13113,0,1,2813,0,1,1,8,True
13113,0,2,28472,0,2,1,26,True
13113,1,2,26788,0,2,8,26,True
13134,0,1,29400,1,2,18,18,True
13134,0,2,29831,0,1,18,18,True
13134,1,2,29942,0,1,18,18,True
13137,0,1,36157,0,2,5,5,True
13137,0,2,67046,0,1,5,24,True
13137,1,2,71860,0,2,5,24,True
13139,0,1,26295,1,2,2,3,True
13139,0,2,22564,1,2,2,33,True
13139,1,2,12322,0,2,3,33,True
13141,0,1,27537,0,2,8,9,True
13141,0,2,44087,0,1,8,15,True
13141,1,2,32025,0,2,9,15,True
13147,0,1,26788,1,2,25,26,True
13147,0,2,27051,0,1,25,26,True
13147,1,2,15918,1,2,26,26,True
13170,0,1,56271,1,2,22,22,True
13170,0,2,57740,1,2,22,22,True
13170,1,2,57811,1,2,22,22,True
13176,0,1,49020,0,1,16,17,True
13176,0,2,4221,1,2,16,25,True
13176,1,2,51665,1,2,17,25,True
13178,0,1,59597,0,1,1,13,True
13178,0,2,27358,0,2,1,30,True
13178,1,2,48480,1,2,13,30,True
13182,0,1,32792,0,1,10,15,True
13182,0,2,60420,0,2,10,16,True
13182,1,2,55921,0,1,15,16,True
